id,target,SNR,sqrtSX,F0,F1,h0,alpha,delta,psi,phi,cosi
00000,1,181.92762221876572,1e-23,406.6886972022808,-9.641020260540643e-11,1.1111111111111111e-24,4.294503378575975,0.047880927350444934,0.7552349352687404,5.5565856437341195,0.5204674142992745
00001,0,0.0,1e-23,398.5745745746107,4.462691708523591e-11,0.0,1.5997035358168459,0.7086099356395927,-0.2463165093407539,0.15248683505088284,-0.6889550009862797
00002,1,181.92859415380715,1e-23,406.5743256225321,7.85965885471146e-11,1.1111111111111111e-24,0.485142137407289,0.7591596850290646,-0.18640280553623512,4.388534725311148,0.48720444396564777
00003,1,162.9357953414102,1e-23,390.30384315365313,-7.482159254965077e-11,1.1111111111111111e-24,1.9951386788827143,0.7672037770587236,-0.6729208717832246,5.698759701404461,0.394336234914608
00004,0,0.0,1e-23,404.4354924857398,-8.64078725170062e-11,0.0,3.8208707351137954,-0.15896323111730762,0.3931504720647778,1.7433126596963615,-0.5615411383499271
00005,1,292.82800410042296,1e-23,390.34083613494624,-7.340866059896834e-11,1.1111111111111111e-24,0.24373290872567555,-0.33569611947321043,-0.2066654163943582,4.69131771315146,-0.9311939239751093
00006,1,153.38855686618857,1e-23,392.32221690237515,5.080649992272064e-11,1.1111111111111111e-24,0.9059739847918538,0.1630255673566989,0.4961168562917351,3.7577314137825613,-0.38509837890478615
00007,0,0.0,1e-23,397.9288204713712,5.94015117257187e-11,0.0,2.203432081973156,0.06560277295196068,-0.32522974466920274,0.8390603929008915,0.8967517869653825
00008,1,165.3991939168209,1e-23,393.6295593328981,-6.826244869070532e-11,1.1111111111111111e-24,0.16894670749118593,1.4144449328156576,-0.40658238066602015,5.356700598111657,-0.3880107192822986
00009,0,0.0,1e-23,408.53166193228014,3.059014728177654e-11,0.0,0.012123982305303765,0.6866999315238111,0.4091851434922542,6.137831188969146,-0.9864186312601708
00010,0,0.0,1e-23,414.22134182362504,-9.955666512374755e-11,0.0,3.188499835273363,0.5033664535181193,0.033971239266883946,3.2326587728021545,0.5326925286701254
00011,1,272.54305018705924,1e-23,393.9470007290631,6.590786378910773e-12,1.1111111111111111e-24,3.467669064435393,-0.6719109216187001,-0.5773558532558374,2.5780183039493387,0.8324414793940851
00012,1,186.2771569641492,1e-23,398.3884478851013,-8.558044847284179e-11,1.1111111111111111e-24,3.978187336644778,-0.9457166701279534,-0.2876908693331895,5.089095827020192,-0.4943741197379652
00013,0,0.0,1e-23,408.2193102179758,7.19615859138232e-11,0.0,0.6221909362154756,-0.3487551005145281,-0.7184564172498075,4.921042236299443,-0.47562643437898666
00014,0,0.0,1e-23,408.3669503825908,7.872140546612652e-11,0.0,2.3343769643238415,1.2006581620231098,-0.4522618493900529,1.8323371754153304,0.0547958339688428
00015,0,0.0,1e-23,409.30182403917576,4.758678049116429e-11,0.0,5.242342412541529,1.344925563466649,-0.7284065456380869,0.6861428209010149,0.24304287718511186
00016,1,235.2389565901984,1e-23,412.78438330335416,-1.1114559976607445e-11,1.1111111111111111e-24,3.5726085713087916,0.41822362627009235,-0.4030708359354717,6.09533132189604,0.724235178552123
00017,1,249.30498952546998,1e-23,390.8117601313116,2.2204534689863065e-11,1.1111111111111111e-24,0.2098254523289525,-0.8869268758635288,0.5487518244411258,3.429998417359279,-0.7400957583015246
00018,1,201.72156125349002,1e-23,417.69163541100596,-6.080960727364963e-11,1.1111111111111111e-24,5.394244627534165,-0.714082691334123,0.3786217415218962,3.020501805592247,-0.5707564144928299
00019,0,0.0,1e-23,402.88664822882595,-2.9613842242344154e-11,0.0,1.233564416288157,0.08498883028567479,-0.5650627888842057,2.131962477577105,-0.7421600399492869
